,date_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker,Sector,reportedEPS,estimatedEPS,surprise,surprisePercentage,inflation,cs_sentiment,close,q_roi
0,2021-12-31,USD,1342000000.0,164000000.0,0,-50000000.0,-610000000.0,42000000.0,85000000.0,0.0,0.0,663000000.0,-5643000000.0,4082000000.0,0.0,316000000.0,316000000.0,0,243000000.0,243000000.0,0,0.0,506000000.0,0,-310000000.0,0,-219000000.0,0.0,663000000.0,FITB,Finance,0.9,0.9,0.0,0.0,4.9,67.2,471.93,0.11071100755489671
1,2021-09-30,USD,1239000000.0,362000000.0,0,-42000000.0,-540000000.0,43000000.0,98000000.0,0.0,0.0,704000000.0,-2713000000.0,1402000000.0,0.0,550000000.0,550000000.0,0,210000000.0,210000000.0,0,0.0,12000000.0,0,-550000000.0,0,735000000.0,0.0,704000000.0,FITB,Finance,0.94,0.8993,0.0407,4.5257,4.8,71.7,424.89,0.03518089901327803
2,2021-06-30,USD,489000000.0,224000000.0,0,159000000.0,349000000.0,41000000.0,66000000.0,0.0,0.0,709000000.0,2710000000.0,-3036000000.0,0.0,347000000.0,347000000.0,0,229000000.0,229000000.0,0,0.0,19000000.0,0,-347000000.0,0,740000000.0,0.0,709000000.0,FITB,Finance,0.9776,0.8109,0.1667,20.5574,4.7,81.2,410.45,0.16317624054184265
3,2021-03-31,USD,-366000000.0,414000000.0,0,-284000000.0,507000000.0,44000000.0,60000000.0,0.0,0.0,694000000.0,-2322000000.0,2663000000.0,0.0,180000000.0,180000000.0,0,215000000.0,215000000.0,0,0.0,25000000.0,0,-180000000.0,0,-25000000.0,0.0,694000000.0,FITB,Finance,0.9455,0.6969,0.2486,35.6723,3.4,88.3,352.87,0.07343412526997839
4,2020-12-31,USD,-1644000000.0,174000000.0,0,180000000.0,2475000000.0,138000000.0,70000000.0,0.0,0.0,604000000.0,-309000000.0,2104000000.0,0.0,0.0,0.0,0,229000000.0,229000000.0,0,0.0,28000000.0,0,5000000.0,0,151000000.0,0.0,604000000.0,FITB,Finance,0.88,0.6763,0.2037,30.1198,3.0,79.0,328.73,-0.08838047698280649
5,2020-09-30,USD,63000000.0,392000000.0,0,282000000.0,721000000.0,13000000.0,102000000.0,0.0,0.0,581000000.0,1098000000.0,-1386000000.0,0.0,0.0,0.0,0,212000000.0,212000000.0,0,0.0,18000000.0,0,0.0,0,581000000.0,0.0,581000000.0,FITB,Finance,0.85,0.5855,0.2645,45.1751,2.6,81.8,360.6,0.09445186354255197
6,2020-06-30,USD,1519000000.0,463000000.0,0,205000000.0,-480000000.0,13000000.0,59000000.0,0.0,0.0,195000000.0,-18510000000.0,16930000000.0,-4701000000.0,0.0,0.0,0,227000000.0,194000000.0,33000000,0.0,1251000000.0,0,0.0,0,195000000.0,0.0,195000000.0,FITB,Finance,0.3,0.2397,0.0603,25.1564,3.0,72.5,329.48,0.3445419302183228
7,2020-03-31,USD,433000000.0,381000000.0,0,-318000000.0,413000000.0,47000000.0,74000000.0,0.0,0.0,46000000.0,-14181000000.0,13752000000.0,4896000000.0,0.0,0.0,0,190000000.0,173000000.0,17000000,0.0,1260000000.0,0,0.0,0,4000000.0,0.0,46000000.0,FITB,Finance,0.68,0.4708,0.2092,44.435,2.1,71.8,245.05,-0.1025453213697125
8,2019-12-31,USD,1379000000.0,477000000.0,0,266000000.0,-586000000.0,269000000.0,38000000.0,0.0,0.0,734000000.0,530000000.0,-1892000000.0,-4700000000.0,300000000.0,300000000.0,0,207000000.0,174000000.0,33000000,0.0,763000000.0,0,-300000000.0,0,17000000.0,0.0,734000000.0,FITB,Finance,0.68,0.7259,-0.0459,-6.3232,2.5,99.8,273.05,0.1145807821046616
9,2019-09-30,USD,-363000000.0,662000000.0,0,14000000.0,1286000000.0,14000000.0,74000000.0,0.0,0.0,549000000.0,-1159000000.0,2019000000.0,3089000000.0,350000000.0,350000000.0,0,220000000.0,178000000.0,42000000,0.0,10000000.0,0,-108000000.0,0,497000000.0,0.0,549000000.0,FITB,Finance,0.75,0.7336,0.0164,2.2356,2.5,95.5,244.98,0.07546424338206248
10,2019-06-30,USD,274000000.0,635000000.0,0,-259000000.0,275000000.0,14000000.0,70000000.0,0.0,0.0,453000000.0,953000000.0,-1212000000.0,-291000000.0,200000000.0,200000000.0,0,183000000.0,165000000.0,18000000,0.0,1303000000.0,0,-200000000.0,0,15000000.0,0.0,453000000.0,FITB,Finance,0.71,0.6595,0.0505,7.6573,2.6,98.4,227.79,0.08188078841130353
11,2019-03-31,USD,534000000.0,393000000.0,0,-161000000.0,-227000000.0,3000000.0,61000000.0,0.0,0.0,775000000.0,-1121000000.0,655000000.0,408000000.0,913000000.0,913000000.0,0,143000000.0,143000000.0,0,0.0,1790000000.0,0,-913000000.0,0,68000000.0,0.0,775000000.0,FITB,Finance,0.63,0.5943,0.0357,6.0071,2.5,97.2,210.55,0.23896669412733917
12,2018-12-31,USD,929000000.0,62000000.0,0,171000000.0,42000000.0,239000000.0,29000000.0,0.0,0.0,456000000.0,-3240000000.0,2892000000.0,-541000000.0,400000000.0,400000000.0,0,158000000.0,120000000.0,38000000,0.0,0.0,0,-400000000.0,0,581000000.0,0.0,456000000.0,FITB,Finance,0.69,0.6657,0.0243,3.6503,2.7,91.2,169.94,-0.13025231588105834
13,2018-09-30,USD,634000000.0,-274000000.0,0,-30000000.0,-95000000.0,2000000.0,4000000.0,0.0,0.0,436000000.0,-1385000000.0,799000000.0,-649000000.0,500000000.0,500000000.0,0,146000000.0,124000000.0,22000000,0.0,1543000000.0,0,-500000000.0,0,48000000.0,0.0,436000000.0,FITB,Finance,0.64,0.6253,0.0147,2.3509,2.9,98.6,195.39,-0.04168914610819563
14,2018-06-30,USD,1028000000.0,352000000.0,0,157000000.0,-271000000.0,1000000.0,52000000.0,0.0,0.0,602000000.0,321000000.0,-1335000000.0,428000000.0,235000000.0,235000000.0,0,126000000.0,111000000.0,15000000,0.0,250000000.0,0,-235000000.0,0,14000000.0,0.0,602000000.0,FITB,Finance,0.63,0.5721,0.0579,10.1206,2.9,97.9,203.89,0.06715168010049188
15,2018-03-31,USD,265000000.0,219000000.0,0,-136000000.0,68000000.0,1000000.0,49000000.0,0.0,0.0,701000000.0,163000000.0,-904000000.0,-2677000000.0,318000000.0,318000000.0,0,135000000.0,112000000.0,23000000,0.0,645000000.0,0,-318000000.0,0,-476000000.0,0.0,701000000.0,FITB,Finance,0.57,0.4788,0.0912,19.0476,2.7,98.8,191.06,0.1278630460448642
16,2017-12-31,USD,-1740000000.0,739000000.0,0,-360000000.0,-102000000.0,235000000.0,70000000.0,0.0,399000000.0,495000000.0,-478000000.0,543000000.0,-1676000000.0,273000000.0,273000000.0,0,128000000.0,91000000.0,37000000,0.0,1046000000.0,0,-273000000.0,0,309000000.0,0.0,495000000.0,FITB,Finance,0.385,0.4772,-0.0922,-19.321,2.7,95.7,169.4,0.08374384236453203
17,2017-09-30,USD,1014000000.0,262000000.0,0,275000000.0,-234000000.0,0.0,7000000.0,0.0,133000000.0,1014000000.0,62000000.0,-648000000.0,299000000.0,990000000.0,990000000.0,0,104000000.0,104000000.0,0,0.0,747000000.0,0,-990000000.0,0,2000000.0,0.0,1014000000.0,FITB,Finance,0.48,0.4776,0.0024,0.5025,2.4,100.7,156.31,0.07068977327214188
18,2017-06-30,USD,-366000000.0,733000000.0,0,-65000000.0,4000000.0,81000000.0,96000000.0,0.0,63000000.0,367000000.0,-463000000.0,349000000.0,3374000000.0,342000000.0,342000000.0,0,129000000.0,129000000.0,0,0.0,697000000.0,0,0.0,0,-2000000.0,0.0,367000000.0,FITB,Finance,0.45,0.4249,0.0251,5.9073,2.6,93.4,145.99,0.11664372036102177
20,2021-12-31,USD,216717000.0,49184000.0,0,0.0,0.0,135737000.0,-108738000.0,0.0,0.0,190916000.0,16069000.0,-143709000.0,-25336000.0,0.0,0.0,0,122427000.0,118017000.0,922000,0.0,0.0,0,0.0,0,89077000.0,0.0,185641000.0,MAA,Finance,1.6,0.75,0.85,113.3333,4.9,67.2,390.58,0.09988454281771841
21,2021-09-30,USD,280932000.0,28393000.0,0,0.0,0.0,134766000.0,140829000.0,0.0,0.0,87047000.0,-137117000.0,-145298000.0,-7913000.0,0.0,0.0,0,122422000.0,117793000.0,922000,0.0,0.0,0,0.0,0,87047000.0,0.0,84479000.0,MAA,Finance,1.85,1.7152,0.1348,7.8591,4.8,71.7,355.11,-0.020034771090322034
22,2021-06-30,USD,249207000.0,56517000.0,0,0.0,0.0,132092000.0,134033000.0,0.0,0.0,223875000.0,-20039000.0,-229539000.0,-105327000.0,0.0,0.0,0,122414000.0,117349000.0,922000,0.0,0.0,0,0.0,0,223875000.0,0.0,216478000.0,MAA,Finance,1.84,1.6368,0.2032,12.4145,4.7,81.2,362.37,0.21352265496801848
23,2021-03-31,USD,148111000.0,27079000.0,0,0.0,0.0,131820000.0,113511000.0,0.0,0.0,48864000.0,-112499000.0,-27852000.0,93846000.0,0.0,0.0,0,122323000.0,117242000.0,922000,0.0,0.0,0,1500000.0,0,7760000.0,0.0,47193000.0,MAA,Finance,1.5,1.6089,-0.1089,-6.7686,3.4,88.3,298.61,0.02883820286659322
24,2020-12-31,USD,180064000.0,55586000.0,0,0.0,0.0,129740000.0,138758000.0,0.0,0.0,86299000.0,-191579000.0,19541000.0,136114000.0,0.0,0.0,0,119544000.0,114372000.0,922000,0.0,0.0,0,0.0,0,8026000.0,0.0,83342000.0,MAA,Finance,1.8,1.6115,0.1885,11.6972,3.0,79.0,290.24,0.001345523546661953
25,2020-09-30,USD,254270000.0,27318000.0,0,0.0,0.0,127833000.0,96333000.0,0.0,0.0,62036000.0,-95317000.0,-166958000.0,-44146000.0,0.0,0.0,0,119154000.0,114365000.0,922000,0.0,0.0,0,0.0,0,62036000.0,0.0,59910000.0,MAA,Finance,1.58,1.5594,0.0206,1.321,2.6,81.8,289.85,0.05503585338332173
26,2020-06-30,USD,229013000.0,58979000.0,0,0.0,0.0,127448000.0,107240000.0,0.0,0.0,77728000.0,-107846000.0,-134620000.0,-11743000.0,0.0,0.0,0,119329000.0,114348000.0,922000,0.0,0.0,0,0.0,0,77728000.0,0.0,75062000.0,MAA,Finance,1.71,1.5516,0.1584,10.2088,3.0,72.5,274.73,0.29895981087470447
27,2020-03-31,USD,160602000.0,25764000.0,0,0.0,0.0,126657000.0,84610000.0,0.0,0.0,37952000.0,-89989000.0,-92107000.0,28260000.0,0.0,0.0,0,119259000.0,114270000.0,922000,0.0,0.0,0,100000.0,0,-21494000.0,0.0,36648000.0,MAA,Finance,1.37,1.5947,-0.2247,-14.0904,2.1,71.8,211.5,-0.10913609367760413
28,2019-12-31,USD,159882000.0,61531000.0,0,0.0,0.0,125580000.0,83427000.0,0.0,0.0,155060000.0,-7592000.0,-124431000.0,-19698000.0,0.0,0.0,0,114552000.0,109504000.0,922000,0.0,0.0,0,0.0,0,27859000.0,0.0,149589000.0,MAA,Finance,1.68,1.6377,0.0423,2.5829,2.5,99.8,237.41,0.15905873163110873
29,2019-09-30,USD,253071000.0,23334000.0,0,0.0,0.0,124944000.0,86316000.0,0.0,0.0,81459000.0,-89855000.0,-178218000.0,-62395000.0,0.0,0.0,0,114330000.0,109481000.0,922000,0.0,0.0,0,-200000.0,0,81459000.0,0.0,78645000.0,MAA,Finance,1.72,1.5515,0.1685,10.8605,2.5,95.5,204.83,0.04874302391070606
30,2019-06-30,USD,213789000.0,69043000.0,0,0.0,0.0,124184000.0,80140000.0,0.0,0.0,64141000.0,-87942000.0,-127550000.0,-9825000.0,0.0,0.0,0,114295000.0,109434000.0,922000,0.0,0.0,0,1000000.0,0,64141000.0,0.0,61917000.0,MAA,Finance,1.57,1.53,0.04,2.6144,2.6,98.4,195.31,0.07852449058479216
31,2019-03-31,USD,154678000.0,18381000.0,0,0.0,0.0,123082000.0,53214000.0,-63888000.0,0.0,65958000.0,-52884000.0,-94080000.0,23588000.0,0.0,0.0,0,114193000.0,109324000.0,922000,0.0,0.0,0,200000.0,0,7714000.0,0.0,63660000.0,MAA,Finance,1.58,1.5085,0.0715,4.7398,2.5,97.2,181.09,0.29313053413310497
32,2018-12-31,USD,133236000.0,73199000.0,0,0.0,0.0,121772000.0,62195000.0,-106608000.0,0.0,63517000.0,-78592000.0,-82371000.0,29647000.0,0.0,0.0,0,109730000.0,105015000.0,922000,0.0,0.0,0,0.0,0,-56733000.0,0.0,61282000.0,MAA,Finance,1.55,1.5443,0.0057,0.3691,2.7,91.2,140.04,-0.16244019138755983
33,2018-09-30,USD,237051000.0,23643000.0,0,0.0,0.0,124702000.0,66187000.0,114080000.0,0.0,54704000.0,-66396000.0,-152058000.0,-42617000.0,0.0,0.0,0,109514000.0,104991000.0,922000,0.0,0.0,0,300000.0,0,54704000.0,0.0,52791000.0,MAA,Finance,1.5,1.5028,-0.0028,-0.1863,2.9,98.6,167.2,-0.019699812382739323
34,2018-06-30,USD,61981000.0,0.0,0,0.0,0.0,123160000.0,100139000.0,54720000.0,0.0,61981000.0,-349394000.0,-57911000.0,0.0,0.0,0.0,0,105889000.0,105889000.0,0,0.0,0.0,0,0.0,0,61981000.0,0.0,59807000.0,MAA,Finance,1.55,1.4815,0.0685,4.6237,2.9,97.9,170.56,0.05740855548667079
35,2018-03-31,USD,302024000.0,0.0,0,0.0,0.0,121361000.0,5860000.0,-43564000.0,0.0,50820000.0,-93330000.0,-112796000.0,0.0,0.0,0.0,0,105798000.0,105798000.0,0,0.0,0.0,0,0.0,0,-90045000.0,0.0,49019000.0,MAA,Finance,1.44,1.4604,-0.0204,-1.3969,2.7,98.8,161.3,0.09274439401124579
40,2021-12-31,USD,2004000000.0,0.0,0,0.0,-116000000.0,105000000.0,0.0,-155000000.0,0.0,813000000.0,-5764000000.0,2546000000.0,0.0,982000000.0,982000000.0,0,130000000.0,120000000.0,10000000,0.0,1755000000.0,0,-982000000.0,0,-1214000000.0,0.0,813000000.0,SYF,Finance,1.48,1.49,-0.01,-0.6711,4.9,67.2,151.62,0.0929930795847751
41,2021-09-30,USD,1815000000.0,0.0,0,0.0,-71000000.0,93000000.0,0.0,-17000000.0,0.0,1141000000.0,-1834000000.0,-1623000000.0,0.0,1301000000.0,1301000000.0,0,135000000.0,124000000.0,11000000,0.0,300000000.0,0,-1301000000.0,0,1141000000.0,0.0,1141000000.0,SYF,Finance,1.67,1.4554,0.2146,14.7451,4.8,71.7,138.72,0.05226427975422876
42,2021-06-30,USD,1441000000.0,0.0,0,0.0,237000000.0,97000000.0,0.0,308000000.0,0.0,1242000000.0,-1853000000.0,-5148000000.0,0.0,393000000.0,393000000.0,0,138000000.0,128000000.0,10000000,0.0,800000000.0,0,-393000000.0,0,1242000000.0,0.0,1242000000.0,SYF,Finance,2.12,1.3562,0.7638,56.3191,4.7,81.2,131.83,0.21379246846515065
43,2021-03-31,USD,1839000000.0,0.0,0,0.0,-87000000.0,95000000.0,0.0,288000000.0,0.0,1025000000.0,4637000000.0,-979000000.0,0.0,200000000.0,200000000.0,0,139000000.0,128000000.0,11000000,0.0,250000000.0,0,-200000000.0,0,5497000000.0,0.0,1025000000.0,SYF,Finance,1.73,1.3831,0.3469,25.0813,3.4,88.3,108.61,-0.14648330058939096
44,2020-12-31,USD,2086000000.0,0.0,0,0.0,-104000000.0,93000000.0,0.0,-55000000.0,0.0,738000000.0,-3259000000.0,-848000000.0,0.0,0.0,0.0,0,138000000.0,128000000.0,10000000,0.0,0.0,0,0.0,0,-2021000000.0,0.0,738000000.0,SYF,Finance,1.24,0.8566,0.3834,44.7583,3.0,79.0,127.25,0.21006085964244958
45,2020-09-30,USD,1483000000.0,0.0,0,0.0,51000000.0,97000000.0,0.0,46000000.0,0.0,313000000.0,-3171000000.0,-1100000000.0,0.0,0.0,0.0,0,139000000.0,129000000.0,10000000,0.0,175000000.0,0,0.0,0,313000000.0,0.0,313000000.0,SYF,Finance,0.63,0.6903,-0.0603,-8.7353,2.6,81.8,105.16,0.2628797886393659
46,2020-06-30,USD,2381000000.0,0.0,0,0.0,-37000000.0,97000000.0,0.0,389000000.0,0.0,48000000.0,2045000000.0,-1796000000.0,0.0,0.0,0.0,0,139000000.0,128000000.0,11000000,0.0,0.0,0,0.0,0,48000000.0,0.0,48000000.0,SYF,Finance,0.06,0.197,-0.137,-69.5431,3.0,72.5,83.27,0.2152656158785755
47,2020-03-31,USD,1537000000.0,0.0,0,0.0,71000000.0,96000000.0,0.0,-41000000.0,0.0,286000000.0,3887000000.0,-4287000000.0,0.0,985000000.0,985000000.0,0,146000000.0,135000000.0,11000000,0.0,500000000.0,0,-985000000.0,0,1137000000.0,0.0,286000000.0,SYF,Finance,0.45,0.6559,-0.2059,-31.392,2.1,71.8,68.52,-0.24653617769958214
48,2019-12-31,USD,2336000000.0,0.0,0,0.0,-47000000.0,94000000.0,0.0,39000000.0,0.0,731000000.0,681000000.0,-2091000000.0,0.0,1376000000.0,1376000000.0,0,141000000.0,141000000.0,0,0.0,0.0,0,-642000000.0,0,731000000.0,0.0,731000000.0,SYF,Finance,1.1,1.0697,0.0303,2.8326,2.5,99.8,90.94,0.1320801693016307
49,2019-09-30,USD,2399000000.0,0.0,0,0.0,-111000000.0,94000000.0,0.0,-297000000.0,0.0,1056000000.0,-1570000000.0,-1253000000.0,0.0,550000000.0,550000000.0,0,145000000.0,145000000.0,0,0.0,1045000000.0,0,-550000000.0,0,1056000000.0,0.0,1056000000.0,SYF,Finance,1.22,1.1322,0.0878,7.7548,2.5,95.5,80.33,0.07479261439657492
50,2019-06-30,USD,1966000000.0,0.0,0,0.0,183000000.0,92000000.0,0.0,-213000000.0,0.0,853000000.0,-3182000000.0,68000000.0,0.0,725000000.0,725000000.0,0,145000000.0,145000000.0,0,0.0,1547000000.0,0,-725000000.0,0,853000000.0,0.0,853000000.0,SYF,Finance,0.97,0.963,0.007,0.7269,2.6,98.4,74.74,0.23353688727512778
51,2019-03-31,USD,2289000000.0,0.0,0,0.0,-118000000.0,87000000.0,0.0,80000000.0,0.0,1107000000.0,3810000000.0,-3182000000.0,0.0,967000000.0,967000000.0,0,150000000.0,150000000.0,0,0.0,2738000000.0,0,-967000000.0,0,2917000000.0,0.0,1107000000.0,SYF,Finance,1.0,0.8951,0.1049,11.7194,2.5,97.2,60.59,0.2681038091251571
52,2018-12-31,USD,2576000000.0,0.0,0,0.0,-120000000.0,80000000.0,0.0,-244000000.0,0.0,783000000.0,-6285000000.0,1814000000.0,0.0,0.0,0.0,0,151000000.0,151000000.0,0,0.0,600000000.0,0,0.0,0,783000000.0,0.0,783000000.0,SYF,Finance,1.09,0.9296,0.1604,17.2547,2.7,91.2,47.78,-0.07277314185911121
53,2018-09-30,USD,2685000000.0,0.0,0,0.0,-73000000.0,78000000.0,0.0,-52000000.0,0.0,671000000.0,-10477000000.0,4173000000.0,0.0,967000000.0,967000000.0,0,156000000.0,156000000.0,0,0.0,2372000000.0,0,-967000000.0,0,671000000.0,0.0,671000000.0,SYF,Finance,0.91,0.7987,0.1113,13.9351,2.9,98.6,51.53,-0.08893210749646396
54,2018-06-30,USD,2166000000.0,0.0,0,0.0,260000000.0,73000000.0,0.0,0.0,0.0,696000000.0,-3029000000.0,2579000000.0,0.0,491000000.0,491000000.0,0,113000000.0,113000000.0,0,0.0,1451000000.0,0,-491000000.0,0,696000000.0,0.0,696000000.0,SYF,Finance,0.92,0.8242,0.0958,11.6234,2.9,97.9,56.56,0.11054388376202628
55,2018-03-31,USD,1915000000.0,0.0,0,0.0,-148000000.0,71000000.0,0.0,16000000.0,0.0,640000000.0,755000000.0,-313000000.0,0.0,410000000.0,410000000.0,0,114000000.0,114000000.0,0,0.0,1914000000.0,0,-410000000.0,0,2357000000.0,0.0,640000000.0,SYF,Finance,0.83,0.755,0.075,9.9338,2.7,98.8,50.93,0.17920815003473023
56,2017-12-31,USD,2469000000.0,0.0,0,0.0,-223000000.0,67000000.0,0.0,-188000000.0,0.0,385000000.0,-7120000000.0,2380000000.0,0.0,431000000.0,431000000.0,0,118000000.0,118000000.0,0,0.0,2921000000.0,0,-431000000.0,0,-2313000000.0,0.0,385000000.0,SYF,Finance,0.7,0.64,0.06,9.375,2.7,95.7,43.19,0.2566191446028514
57,2017-09-30,USD,2902000000.0,0.0,0,0.0,48000000.0,69000000.0,0.0,-14000000.0,0.0,555000000.0,-1982000000.0,281000000.0,0.0,390000000.0,390000000.0,0,118000000.0,118000000.0,0,0.0,811000000.0,0,-390000000.0,0,1895000000.0,0.0,555000000.0,SYF,Finance,0.7,0.6432,0.0568,8.8308,2.4,100.7,34.37,0.08115759672853096
58,2017-06-30,USD,1724000000.0,0.0,0,0.0,262000000.0,59000000.0,0.0,-136000000.0,0.0,496000000.0,-1820000000.0,1284000000.0,0.0,438000000.0,438000000.0,0,105000000.0,105000000.0,0,0.0,1561000000.0,0,-438000000.0,0,628000000.0,0.0,496000000.0,SYF,Finance,0.61,0.5739,0.0361,6.2903,2.6,93.4,31.79,-0.48667850799289525
60,2021-12-31,USD,148314000.0,0.0,0,0.0,0.0,154675000.0,780377000.0,0.0,0.0,103993000.0,-687298000.0,313779000.0,-162054000.0,0.0,0.0,0,106868000.0,106868000.0,0,95338000.0,494115000.0,0,95338000.0,0,-225205000.0,0.0,102899000.0,DRE,Finance,0.27,0.2,0.07,35.0,4.9,67.2,292.79,0.15535474706021635
61,2021-09-30,USD,182162000.0,0.0,0,0.0,0.0,76250000.0,255096000.0,0.0,0.0,499765000.0,450483000.0,-357449000.0,-119157000.0,0.0,0.0,0,96537000.0,96537000.0,0,124021000.0,0.0,0,124021000.0,0,499765000.0,0.0,494817000.0,DRE,Finance,0.46,0.4419,0.0181,4.0959,4.8,71.7,253.42,0.058076907018496104
62,2021-06-30,USD,161808000.0,0.0,0,0.0,0.0,79857000.0,534395000.0,0.0,0.0,177656000.0,-385320000.0,254474000.0,283188000.0,0.0,0.0,0,95772000.0,95772000.0,0,156836000.0,0.0,0,156836000.0,0,177656000.0,0.0,175817000.0,DRE,Finance,0.44,0.4274,0.0126,2.9481,4.7,81.2,239.51,0.32230994313476513
63,2021-03-31,USD,150142000.0,0.0,0,0.0,0.0,81501000.0,239764000.0,0.0,0.0,80204000.0,-210280000.0,15126000.0,-309430000.0,0.0,0.0,0,95310000.0,95310000.0,0,30381000.0,446634000.0,0,30381000.0,0,-45012000.0,0.0,79362000.0,DRE,Finance,0.39,0.3874,0.0026,0.6711,3.4,88.3,181.13,-0.06072391619995854
64,2020-12-31,USD,127494000.0,0.0,0,0.0,0.0,99305000.0,554780000.0,0.0,0.0,170364000.0,-298715000.0,225046000.0,263529000.0,0.0,0.0,0,94856000.0,94856000.0,0,68091000.0,0.0,0,68091000.0,0,53825000.0,0.0,168816000.0,DRE,Finance,0.41,0.407,0.003,0.7371,3.0,79.0,192.84,0.2290630975143404
65,2020-09-30,USD,177784000.0,0.0,0,0.0,0.0,78109000.0,221806000.0,0.0,0.0,72516000.0,-223467000.0,485000.0,47856000.0,0.0,0.0,0,87300000.0,87300000.0,0,43087000.0,0.0,0,43087000.0,0,72516000.0,0.0,71823000.0,DRE,Finance,0.4,0.3886,0.0114,2.9336,2.6,81.8,156.9,-0.08715382825226892
66,2020-06-30,USD,146608000.0,0.0,0,0.0,0.0,74598000.0,171148000.0,0.0,0.0,40220000.0,-175358000.0,-103137000.0,-200000000.0,0.0,0.0,0,86569000.0,86569000.0,0,71213000.0,346752000.0,0,71213000.0,0,40220000.0,0.0,39820000.0,DRE,Finance,0.38,0.3678,0.0122,3.317,3.0,72.5,171.88,0.4389284219338634
67,2020-03-31,USD,114550000.0,0.0,0,0.0,0.0,73801000.0,257923000.0,0.0,0.0,19660000.0,-158681000.0,113183000.0,203956000.0,0.0,0.0,0,86562000.0,86562000.0,0,5465000.0,316371000.0,0,5465000.0,0,69052000.0,0.0,19456000.0,DRE,Finance,0.33,0.3497,-0.0197,-5.6334,2.1,71.8,119.45,-0.1475164145018556
68,2019-12-31,USD,101811000.0,0.0,0,0.0,0.0,108233000.0,184600000.0,0.0,0.0,87522000.0,-311246000.0,80334000.0,14444000.0,0.0,0.0,0,-232323000.0,86379000.0,0,50089000.0,400000000.0,0,50089000.0,0,217387000.0,0.0,217387000.0,DRE,Finance,0.38,0.3787,0.0013,0.3433,2.5,99.8,140.12,-0.003909859955925077
69,2019-09-30,USD,146295000.0,0.0,0,0.0,0.0,85409000.0,158909000.0,0.0,0.0,228531000.0,87835000.0,-625000.0,-282180000.0,0.0,0.0,0,77773000.0,77773000.0,0,180544000.0,0.0,0,180544000.0,0,228531000.0,0.0,226566000.0,DRE,Finance,0.37,0.3713,-0.0013,-0.3501,2.5,95.5,140.67,0.0401508429458739
70,2019-06-30,USD,143233000.0,0.0,0,0.0,0.0,84563000.0,151663000.0,0.0,0.0,71668000.0,-125357000.0,-23017000.0,18174000.0,0.0,0.0,0,77313000.0,77313000.0,0,37636000.0,0.0,0,37636000.0,0,71668000.0,0.0,71053000.0,DRE,Finance,0.36,0.3575,0.0025,0.6993,2.6,98.4,135.24,0.14126582278481026
71,2019-03-31,USD,114559000.0,0.0,0,0.0,0.0,77554000.0,161853000.0,0.0,0.0,44923000.0,-206306000.0,88398000.0,219700000.0,0.0,0.0,0,77237000.0,77237000.0,0,4492000.0,0.0,0,4492000.0,0,-3349000.0,0.0,44551000.0,DRE,Finance,0.33,0.323,0.007,2.1672,2.5,97.2,118.5,0.27241490389777745
72,2018-12-31,USD,112758000.0,0.0,0,0.0,3100000.0,106565000.0,257056000.0,0.0,0.0,64426000.0,-264846000.0,-95196000.0,-14757000.0,0.0,0.0,0,-214463000.0,77039000.0,0,4322000.0,0.0,0,4322000.0,0,202858000.0,0.0,202858000.0,DRE,Finance,0.35,0.351,-0.001,-0.2849,2.7,91.2,93.13,-0.2867427433560542
73,2018-09-30,USD,141031000.0,0.0,0,0.0,852000.0,80318000.0,232341000.0,0.0,0.0,53523000.0,-341547000.0,230675000.0,58000000.0,0.0,0.0,0,71656000.0,71656000.0,0,29215000.0,0.0,0,29215000.0,0,-170377000.0,0.0,53025000.0,DRE,Finance,0.35,0.3418,0.0082,2.3991,2.9,98.6,130.57,0.04364159539605139
74,2018-06-30,USD,117456000.0,0.0,0,0.0,2600000.0,77254000.0,308939000.0,0.0,0.0,195671000.0,50299000.0,-153476000.0,-76883000.0,0.0,0.0,0,71409000.0,71409000.0,0,670000.0,0.0,0,670000.0,0,195671000.0,0.0,193845000.0,DRE,Finance,0.33,0.3256,0.0044,1.3514,2.9,97.9,125.11,0.06196417961123846
75,2018-03-31,USD,113162000.0,0.0,0,0.0,4700000.0,78947000.0,127147000.0,0.0,0.0,73648000.0,-38336000.0,-40090000.0,41552000.0,0.0,0.0,0,71398000.0,71398000.0,0,706000.0,0.0,0,706000.0,0,34736000.0,0.0,72963000.0,DRE,Finance,0.3,0.2936,0.0064,2.1798,2.7,98.8,117.81,-0.000932835820895539
